label,category,start_date,end_date,source_file,page,evidence_snippet
Historical,historical,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",450,"e interpreted as a more profound dialogue with their ancestors, their land, and their law? As I hope these questions indicate, contact art is less a statement of historical facts than it is a rich source of inquiry into historical processes. In the case of Watarrka, contact art is a reﬂ ection of changing relations to the land and the social context within which rock art was produced. But it is also a response to the distances that the conditions"
Colonial,historical,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",452,", drawing required no time for preparation. Hence, the choice of using dry charcoal, as well as light scratching, emerged as the most appropriate method for rendering and responding to the changing social demands of the colonial context. Explorers sought signs of Aboriginal presence, including rock art, as a way of locat- ing water: “ We took a stroll up into the rocks and gullies of the ridges, and found . . . the choicest specimens of aborigi"
Colonial,historical,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",452,"reater detail and therefore conducive to encoding new kinds of information. Before long, many Luritja people had migrated to European settlements where they grew accustomed to the cattle, horses, and other features of a colonial frontier lifestyle. However, they continued to return to their homelands when possible, espe- cially in good seasons, during the “ off season ” of the pastoral industry (Bowman 1989 ). These visits provided opportunitie"
Colonial,historical,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",453,"lking routes and incorporated both elevated and basal areas of the George Gill Range. During the initial stage of contact and retreat, this Indigenous geography contracted to the elevated regions of the range, away from colonial encounters. Later, under a different set of circumstances, it was re - aligned in relation to the deﬁ nitive features of the pastoral industry, routes oriented in an east – west direction along the base of the southern"
Colonial,historical,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",454,"ibition over access to land, and other pressures. The rock art record indicates that the local Luritja altered their graphic system and pattern of land use to encompass and respond to the social changes brought about by colonial contact. This manner of incorporating, accommodating, and rearticulat- ing change demonstrates the ﬂ exibility and dynamism of the Indigenous graphic system through a process I call “ drawing from a distance. ” Within a"
Colonial,historical,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",455,"distance. ” Namely, that in response to the more constricted pattern of land use, Luritja people com- pressed a larger landscape of rock art sites, and their associated graphics, into a smaller portion of the accessible colonial - era geography. This accounts for the convergence of once widely dispersed elaborate graphics within a single site. It is possible that the graphics themselves were more elaborate because they were encoding a broad soc"
Colonial,historical,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",455,"in a smaller number of speciﬁ c sites, and a multitude of graphics coalesce within a single complex graphic design, with each existing as a mnemonic of the wider landscape. In this way, the reconﬁ gured landscape of the colonial - era geography is internalized within the art and vice versa. The changes in the social landscape led to a restructuring of the graphic system, just as the graphic system articulated the reconﬁ gured landscape. This pr"
Historical,historical,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",456,"me contact art would be different? Some have suggested that contact art is fundamentally unlike any pre - contact rock art: that it is of lesser importance and authenticity (Chaloupka 1993 ). We might speculate that the historical ﬁ gures recorded are a product of direct observation: literal accounts of history from an Aboriginal artist ’ s perspective. Alternatively, researchers may read these images as inquisitive attempts to understand outside"
Historical,historical,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",457,"nges in their customs from the Dreamtime to contemporary times ” (McCarthy 1979 :86). I have discussed a particular body of rock art within Australia in order to demonstrate an approach which goes beneath the surface of historical impact. Yet the challenges, potential insights, and general principles I have outlined may be applied to rock art in other nations (see, e.g., Rubertone 2000 ; Silliman 2005 ). There is no single method for distinguishi"
Prehistoric,archaeological,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",458,"Clarke , A. , and Paterson , A. , eds., 2003 Case Studies in the Archaeology of Cross - cultural Interaction . Archaeology in Oceania 38 ( 2 ): 49 – 124 . Clegg , J. , 1984 Pictures of Bulls and Boats: Some Evidence of Prehistoric Perceptive Proc- esses . In Under the Shade of the Coolibah Tree: Australian Studies in Consciousness . R.A. Hutch and P.G. Fenner , eds. Pp. 219 – 238 . Lanham : University Press of America . Frederick , U. , 1997 Draw"
Historic,historical,189,1871,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",459,"alia, 1871 – 1894 . The Fifth Eric Johnston Lecture, Occasional Papers No. 25. Darwin : State Library of the Northern Territory . Lightfoot , K.G. , 1995 Culture Contact Studies: Redeﬁ ning the Relationship between Pre- historic and Historic Archaeology . American Antiquity 60 ( 2 ): 199 – 217 . Long , J.P.M. , 1963 Preliminary Work in Planning Welfare Development in the Petermann Ranges . Australian Territories 3 ( 2 ): 4 – 12 . Long , J.P.M."
Historic,historical,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",459,"1894 . The Fifth Eric Johnston Lecture, Occasional Papers No. 25. Darwin : State Library of the Northern Territory . Lightfoot , K.G. , 1995 Culture Contact Studies: Redeﬁ ning the Relationship between Pre- historic and Historic Archaeology . American Antiquity 60 ( 2 ): 199 – 217 . Long , J.P.M. , 1963 Preliminary Work in Planning Welfare Development in the Petermann Ranges . Australian Territories 3 ( 2 ): 4 – 12 . Long , J.P.M. , 1989 Leavin"
Prehistoric,archaeological,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",459,"onash Publications in History . McCarthy , F.D. , 1979 Australian Aboriginal Rock Art . 4th edition . Sydney : Australian Museum . McDonald , J.J. , 2008a Dreamtime Superhighway: An Analysis of Sydney Basin Rock Art and Prehistoric Information Exchange . Terra Australis 27. Canberra : Australian National Uni- versity E - Press . McDonald , J.J. , 2008b Rock Art and Cross - cultural Interaction in Sydney: How Did Both Sides Perceive the Other? In S"
Colonial,historical,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",459,"5 . McNiven , I.J. , and Russell , L. , 2005 Appropriated Pasts: Indigenous Peoples and the Colo- nial Culture of Archaeology . Walnut Creek, CA : AltaMira Press . Merlan , F. , 1994 Narratives of Survival in the Post - colonial North (Aboriginal Histories, Aboriginal Myths) . Oceania 65 ( 2 ): 154 – 178 . Michaels , E. , 1994 Bad Aboriginal Art: Tradition, Media, and Technological Horizons . St. Leonards : Allen & Unwin . Mitchell , S. , 1994"
Historical,historical,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",460,"lia . Melbourne : Penguin . Rosenfeld , A. , 1990 Report on Survey of Rock Art Sites in the Watarrka National Park . Unpublished Report to the Conservation Commission of the Northern Territory. Rubertone , P. , 2000 The Historical Archaeology of Native Americans . Annual Review of Anthropology 29 : 425 – 446 . Silliman , S. , 2005 Culture Contact or Colonialism? Challenges in the Archaeology of Native North America . American Antiquity 70 ( 1 ):"
Historical,historical,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",462,"uilds on existing joint research with Aboriginal people in our ﬁ eld areas. We concentrate particularly on the period from 1800 onward, examining contact accounts and imagery from archaeological, archival, ethnographic, historical, and material culture points of view in relation to rock art imagery. Important project issues and challenges pertinent to rock art research more broadly include: Figure 24.1 Map of Australia with main ﬁ eld locations i"
Historical,historical,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",463,"fying speciﬁ c conservation issues for contact rock art because of changing materials, landscape location, and related factors. 6 Learning what Indigenous people think about contact rock art. 7 Seeing how rock art is an historical document or database that reﬂ ects encoun- ters by linking early Indigenous stories, archives, and historic documents to imagery and sites. 8 Using rock art imagery to give voice to the artists and their communities. 9"
Historic,historical,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",463,"related factors. 6 Learning what Indigenous people think about contact rock art. 7 Seeing how rock art is an historical document or database that reﬂ ects encoun- ters by linking early Indigenous stories, archives, and historic documents to imagery and sites. 8 Using rock art imagery to give voice to the artists and their communities. 9 Detailing what contact period rock art can tell us about material culture. 10 Describing regional difference"
Historic,historical,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",463,"ilar/same way); (5) style or manner of depiction; (6) site context with respect to other motif categories; (7) landscape context in relation to docu- mented contact events; (8) Indigenous knowledge/oral history; and (9) historic photographs and recordings. Introduced subject matter is an obvious indicator, and the one most researchers have used in the past, often to the exclusion of anything else, leading to biased results. Of course, there are"
Historical,historical,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",463,"ost introduced subject matter is generally recog- nizable (e.g., sailing ships rather than speciﬁ c vessels). Occasionally, distinctive features allow for a more precise identiﬁ cation, but this may require support from historical records and/or archaeological survey and excavation. This is especially important when interpreting early contact imagery in the context of debates about the nature and timing of ﬁ rst arrivals of foreigners to various"
Historic,historical,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",464,"bout particular artists (Mulvaney 1996 ; Ta ç on and Chippindale 2001 ). Occasionally, non - Indigenous landowners, often descendants of early settlers, can throw light on rock art activity within recent times. Finally, historic records, documents, and photographs can provide a wide range of insights. Early photographs of sites, when compared to recent ones, sometimes provide evidence for imagery made during the intervening years (e.g., see Gar"
Holocene,geological,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",466,"ver 5 percent ( n = 1,170) of the assemblage from 337 sites have been placed in the post - contact category (Ross, in review ). Numerous forms of evidence suggest that most of the rock art assemblage from this region is Holocene (Ross 2003 ), with direct dating indicating an early Holocene origin (Smith et al. 2009 ). Thus, the quantity of art attributed to the hundred years or so following initial contact demonstrates the signiﬁ cance of the r"
Early Holocene,geological,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",466,"tes have been placed in the post - contact category (Ross, in review ). Numerous forms of evidence suggest that most of the rock art assemblage from this region is Holocene (Ross 2003 ), with direct dating indicating an early Holocene origin (Smith et al. 2009 ). Thus, the quantity of art attributed to the hundred years or so following initial contact demonstrates the signiﬁ cance of the role that rock art played during this period of dramatic change"
Historical,historical,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",470,"’ steamship Xantho or an unknown vessel (McCarthy 2000 :45, 61). The Picturing Change project is building on earlier work here (Paterson 2006 ; Souter et al. 2006 ; Paterson and Wilson 2009 ). The largest complexes with historical rock art discovered so far are located on rock outcrops at historical pastoral stations (West Lewis Island, Old Woodbrook, Inthanoona, Cooya Pooya, Springs Station), although several of these places, being good water so"
Historical,historical,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",470,"icturing Change project is building on earlier work here (Paterson 2006 ; Souter et al. 2006 ; Paterson and Wilson 2009 ). The largest complexes with historical rock art discovered so far are located on rock outcrops at historical pastoral stations (West Lewis Island, Old Woodbrook, Inthanoona, Cooya Pooya, Springs Station), although several of these places, being good water sources, have been the focus of Aboriginal peoples ’ marking activity pr"
Historical,historical,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",471,"m. At Old Woodbrook, one panel appears to show horse breaking, with jumping animals and a running man. Nearby, two adjacent surfaces depict horse tracks running down slope. In some cases, the context reveals that art is historical. For example, at Inthanoona two anthropomorphs are depicted facing each other, engraved onto a stone incor- porated into a now ruined stone building. In a small valley on Old Woodbrook Station, a stone wall prevented th"
Historical,historical,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",472,"URING CHANGE AND CHANGING PICTURES 431 hand shapes. At the end of the wall, high on the rocky hill, where shepherds would have watched stock, are numerous engravings of “ traditional ” subjects. To interpret rock art as historical by its proximity to historical activities is challeng- ing. At several sites, we recorded all the art and then conducted a spatial analysis of the distribution of historical imagery. At Inthanoona, the historical art wa"
Historical,historical,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",472,"RES 431 hand shapes. At the end of the wall, high on the rocky hill, where shepherds would have watched stock, are numerous engravings of “ traditional ” subjects. To interpret rock art as historical by its proximity to historical activities is challeng- ing. At several sites, we recorded all the art and then conducted a spatial analysis of the distribution of historical imagery. At Inthanoona, the historical art was spatially clustered toward th"
Historical,historical,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",472,"ditional ” subjects. To interpret rock art as historical by its proximity to historical activities is challeng- ing. At several sites, we recorded all the art and then conducted a spatial analysis of the distribution of historical imagery. At Inthanoona, the historical art was spatially clustered toward the pastoral stations. This suggests that the art at this place was probably conducted in places where the Europeans could (a) see the art being"
Historical,historical,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",472,"art as historical by its proximity to historical activities is challeng- ing. At several sites, we recorded all the art and then conducted a spatial analysis of the distribution of historical imagery. At Inthanoona, the historical art was spatially clustered toward the pastoral stations. This suggests that the art at this place was probably conducted in places where the Europeans could (a) see the art being made, (b) hear the art being made, and"
Historical,historical,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",472,"s that the art at this place was probably conducted in places where the Europeans could (a) see the art being made, (b) hear the art being made, and (c) easily view the art. Several other sites reveal the same trend for historical rock art made in the contact zone, so that it would be a known element of these cross - cultural places. This suggests that at least some rock art was intended to play a role in culture contacts. On occasion, distant (r"
Prehistoric,archaeological,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",474,"ience, vision, and response to immigrant Europeans and Asians through rock art, we are adding an extra depth and dimension to contact archaeology and contact history studies more generally. Australia, long known for its prehistoric rock art of world heritage value, can now be seen to have a unique, expansive, and diverse body of contact rock art, which lucidly describes contact his- tories across its wide land. ACKNOWLEDGMENTS Picturing Change is"
Prehistoric,archaeological,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",476,"94 – 112 . Canberra : National Museum of Australia Press . Macintosh , N.W.G. , 1977 Beswick Creek Cave Two Decades Later: A Reappraisal . In Form in Indigenous Art: Schematisation in the Art of Aboriginal Australia and Prehistoric Europe . P.J. Ucko , ed. Pp. 191 – 197 . Canberra : Australian Institute of Aboriginal Studies . Mathews , R.H. , 1895 The Aboriginal Rock Pictures of Australia . Transactions and Proceed- ings of the Royal Geographic S"
Historical,historical,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",476,"niscences of Mirriuwung and Gad- jerong Artists . Rock Art Research 13 ( 1 ): 3 – 20 . Nelson , E. , ed., 2000 The Beeswax Art of Northern Australia . Burnaby : Simon Fraser University . Paterson , A.G. , 2006 Towards a Historical Archaeology of Western Australia ’ s Northwest . Australasian Historical Archaeology 24 : 99 – 111 . Paterson , A.G. , and Wilson , A. , 2009 Indigenous Perceptions of Contact at Inthanoona, Northwest Western Australia"
Historical,historical,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",476,"1 ): 3 – 20 . Nelson , E. , ed., 2000 The Beeswax Art of Northern Australia . Burnaby : Simon Fraser University . Paterson , A.G. , 2006 Towards a Historical Archaeology of Western Australia ’ s Northwest . Australasian Historical Archaeology 24 : 99 – 111 . Paterson , A.G. , and Wilson , A. , 2009 Indigenous Perceptions of Contact at Inthanoona, Northwest Western Australia . Archaeology in Oceania 44 : 98 – 110 . Phillip , A. , 1789 The Voyage o"
Holocene,geological,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",476,"Research. Ross , J. , and Davidson , I. , 2006 Rock Art and Ritual . Journal of Archaeological Method and Theory 13 ( 4 ): 305 – 341 . Smith , M.A. , Watchman , A. , and Ross , J. , 2009 Direct Dating Indicates a Mid - Holocene Age for Archaic Rock Engravings in Arid Central Australia . Geoarchaeology 24 ( 2 ): 191 – 203 . Souter , C. , Paterson , A.G. , and Hook , F. , 2006 The Assessment of Archaeological Sites on Barrow Island and the Dampi"
Colonial,historical,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",486,"team comprising a Native woman, an anthropolo- gist, and an artist, investigated the ‘ Nlaka ’ pamux art of the Stein River, a tributary of the Fraser River. The northwest coast of North America has a longer history of colonial contact and settlement than Northern Australia. Permanent trading posts were constructed by the Hudson Bay and other companies from the 1830s. Annie (Zex ’ tko) was born in 1904 and learnt the traditional stories of the"
Historical,historical,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",488,"448 ROBERT LAYTON recording of historical events and marking time, but only the individual dreamer would know of their speciﬁ c revelation. Dewdney made the same point with regard to the art of the Canadian Shield, later studied by Norder: There is no requireme"
Historical,historical,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",489,"ative Title claims in Australia, comment (2000:29) that “ rock art deserves special mention because of the potential to link particular places to known individuals who can relate highly visible evidence on the ground to historical contexts. ” Fullagar and Head worked on the Mirriuwung – Gadjerong claim, and their statement is exempliﬁ ed by Mulvaney ’ s earlier work with members of the same community. In the Ranger Uranium Environmental Inquiry S"
Colonial,historical,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",489,"Australia ’ s Western Desert (McDonald 2005 ). At the request of claimants, sites of contemporary importance were investigated. The research highlighted the importance of rock art, both as evidence for occupation before colonial settlement of the area and as evidence of"
Colonial period,historical,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",490,"a gun. Pastoral colonization of the region took place during the 1930s. Rock art at Uluru, approximately 150 km northwest of De Rose Hill, provides good evidence of the steady accumulation of paintings during the early colonial period which, at the time I worked there during the 1970s, was well within living memory (Layton 1992 :57). Indigenous people ’ s claims over rock art may, however, bring them into conﬂ ict with archaeologists. While indigenou"
Colonial period,historical,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",491,"ecord of the massacres they endured during early colonialism than the dominant society has cared to record, and which may have a crucial bearing on the survival of rock art practices. Numerous massacres during the early colonial period in Northern Australia would have gone unrecorded were it not for oral history (e.g., Layton 1999 :232 – 233; Blundell and Woolagoodja 2005 :54). Mason asserts that oral traditions are useful to archaeology “ only if, wh"
Historic,historical,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",492,"aces more emphasis on the expression of that ancestral time in the landscape. While indigenous oral traditions may seem to compress history, they generally embody a much ﬁ ner grained knowledge of the landscape in which historic sites are situated than is held by archaeologists. This is expressed clearly by the two Native American archaeologists whose work I have quoted in this chapter. Seeking to move research on the rock art of his own Klamat"
Historical,historical,-1978050,-1978050,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",492,"e that archaeologists and anthropologists still have much to learn about rock art from Native peoples around the world. REFERENCES Allen , B. , and Montell , L. , 1981 From Memory to History: Using Oral Sources in Local Historical Research . Nashville : American Association for State and Local History . ANPWS (Australian National Parks and Wildlife Service) 1980 Kakadu National Park Plan of Management . Canberra : Commonwealth of Australia . Arnd"
Historic,historical,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",493,"Great Lakes . Toronto : Uni- versity of Toronto Press . Evans , M. , Stofﬂ e , R. , and Pinel , S. , 1993 Petroglyph National Monument: Rapid Ethno- graphic Assessment Project, Final Report . Santa Fe : New Mexico State Historic Preservation Ofﬁ ce . Firth , R. , 1961 History and Traditions of Tikopea . Wellington : Polynesian Society . Fox , R. , Kelleher , G. , and Kerr , C.B. , 1977 Ranger Uranium Environmental Inquiry Second Report . Canber"
Paleolithic,archaeological,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",496,"456 ANDRZEJ ROZWADOWSKI other cultural contexts, namely North America and European Paleolithic art sites (e.g., Whitley 1994b ; Lewis - Williams 2002 ). This understanding of shamanism is based on the assumption that humans have a natural predisposition to transcend the limits of consciousness. This understanding"
Paleolithic,archaeological,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",496,"s) may adversely affect museum employees and visitors. In deploying the concept of shamanism as an explanatory tool in understanding the nature of rock art in contexts as varied in space and time as Africa, America, and Paleolithic Europe (even when justiﬁ ed by accepting its phenomenological character), the “ universalizing ” tendency in homogenizing the complexity of Asian and non - Asian cultures is inescapable. There are also ethical concerns"
Historical,historical,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",496,"enizing the complexity of Asian and non - Asian cultures is inescapable. There are also ethical concerns concerning the current cultural practice of Siberian people ’ s culture being translocated into other cultural and historical contexts. This appropriation is further complicated by the fact that shamanism in Siberia is regarded in some circles as religion. Since the collapse of the Soviet Union, nations have striven to revive their respective"
Historical,historical,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",497,"UNDERSTANDING SIBERIAN ROCK ART 457 practitioners. In response to this perceived challenge, I proposed a differentiation in rock art studies between phenomenological shamanism and historical shamanism (Rozwadowski 2009 , in press b ). It would be impossible and indeed counter - productive to eliminate the term shamanism from rock art discourse today or reserve it solely to Siberia – as it is well and truly"
Historical,historical,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",497,"quences; namely, the productions arising from altered states of conscious- ness. This logic is well exempliﬁ ed by the works of David Lewis - Williams and David Whitley. My case for differentiating Siberian shamanism as historical shamanism is ﬁ rst of all axiological. If some people in Siberia recognize shamanism to be a corner- stone of their cultural identity, one can reasonably ask “ what is the culturally speciﬁ c expression of their identit"
Paleolithic,archaeological,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",497,"eciﬁ c expression of their identity? ” When archaeologists suggest that shamanism has been practiced for up to 30,000 years in French caves, does it translate that Siberian ances- tors lived in Western Europe during the Paleolithic? Of course, this is the wrong question. The critical problem, as I have noted, is that in Siberia shamanism is readily identiﬁ ed in local cultures today. Noted researchers on Siberian shamanism (e.g., Potapov 1991 ) ha"
Prehistoric,archaeological,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",497,"Siberian sha- manism is recognizable today as a practice, and can be recognized historically (Potapov 1978 ; Rozwadowski in press a ), then the central question may be usefully put: how can it be reliably identiﬁ ed in prehistoric times in this particular region (Rozwadowski 2008, 2009 , in press b )? HOW DO WE IDENTIFY SHAMANISM IN ROCK ART IN SIBERIA? There is already a rich ethnography on shamanism in Siberia (e.g., Alekseev 1984 ; Potapov 199"
Prehistoric,archaeological,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",497,"AMANISM IN ROCK ART IN SIBERIA? There is already a rich ethnography on shamanism in Siberia (e.g., Alekseev 1984 ; Potapov 1991 ). The challenge is to ﬁ nd behavioral – graphic correlations that might ﬁ nd expression in prehistoric rock art iconography. There is a view that “ within the great North Asia tradition of prehistoric art it is not possible to make a case for the existence of shamans, or shamanism ” (Jacobson 2001 :291; and see Bahn 2001"
Prehistoric,archaeological,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",497,"Alekseev 1984 ; Potapov 1991 ). The challenge is to ﬁ nd behavioral – graphic correlations that might ﬁ nd expression in prehistoric rock art iconography. There is a view that “ within the great North Asia tradition of prehistoric art it is not possible to make a case for the existence of shamans, or shamanism ” (Jacobson 2001 :291; and see Bahn 2001 :60, 2010 :95) and that there is no shamanistic rock art in Siberia and Central Asia. In this cha"
Historical,historical,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",498,"magery related to shamanism in Sibe- rian rock art: the ﬁ rst comprises a group of naturalistic images of shamans themselves, and the second is a group of images that possess features and objects which may be related to historical shamanism. This latter group includes more ancient rock art: Neolithic, Bronze Age, and Iron Age (the possibility of Pleistocene rock art in Siberia has been rejected for some time). The earliest shamanic features which"
Neolithic,archaeological,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",498,"a group of naturalistic images of shamans themselves, and the second is a group of images that possess features and objects which may be related to historical shamanism. This latter group includes more ancient rock art: Neolithic, Bronze Age, and Iron Age (the possibility of Pleistocene rock art in Siberia has been rejected for some time). The earliest shamanic features which echo ethno- graphic images of shamans have been found in the rock art"
Bronze Age,archaeological,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",498,"naturalistic images of shamans themselves, and the second is a group of images that possess features and objects which may be related to historical shamanism. This latter group includes more ancient rock art: Neolithic, Bronze Age, and Iron Age (the possibility of Pleistocene rock art in Siberia has been rejected for some time). The earliest shamanic features which echo ethno- graphic images of shamans have been found in the rock art of the Bronz"
Iron Age,archaeological,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",498,"ges of shamans themselves, and the second is a group of images that possess features and objects which may be related to historical shamanism. This latter group includes more ancient rock art: Neolithic, Bronze Age, and Iron Age (the possibility of Pleistocene rock art in Siberia has been rejected for some time). The earliest shamanic features which echo ethno- graphic images of shamans have been found in the rock art of the Bronze Age, coincid"
Pleistocene,geological,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",498,"d the second is a group of images that possess features and objects which may be related to historical shamanism. This latter group includes more ancient rock art: Neolithic, Bronze Age, and Iron Age (the possibility of Pleistocene rock art in Siberia has been rejected for some time). The earliest shamanic features which echo ethno- graphic images of shamans have been found in the rock art of the Bronze Age, coinciding with assemblages where human"
Bronze Age,archaeological,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",498,"e Age, and Iron Age (the possibility of Pleistocene rock art in Siberia has been rejected for some time). The earliest shamanic features which echo ethno- graphic images of shamans have been found in the rock art of the Bronze Age, coinciding with assemblages where human ﬁ gures become very frequent in local rock art. These humans are often distinguished by a headdress, sometimes they hold dif- ferent staffs (elements which can be found in histor"
Historical,historical,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",498,"ze Age, coinciding with assemblages where human ﬁ gures become very frequent in local rock art. These humans are often distinguished by a headdress, sometimes they hold dif- ferent staffs (elements which can be found in historical shamanism), but the crucial attribute of the working deﬁ nition for “ contemporary ” Siberian shamans, the pres- ence of a drum, is not present in this prehistoric rock art. Indeed, there is only a very limited number o"
Prehistoric,archaeological,,,"data/google-drive-pdfs/A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf",498,"hold dif- ferent staffs (elements which can be found in historical shamanism), but the crucial attribute of the working deﬁ nition for “ contemporary ” Siberian shamans, the pres- ence of a drum, is not present in this prehistoric rock art. Indeed, there is only a very limited number of images of humans, dating to the Bronze Age, holding circular objects in their hands, and within this group it is not clear whether these circular object are even"
